student_id,weekday,class_start_time,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,expected_time,check_in_time,late_minutes
N22DCDK102,Tuesday,07:00,9.1,rainy,bus,30.2,0.89,7.59,no,06:41,06:50,0
N22DCIT619,Wednesday,07:00,5.0,sunny,bike,15.5,0.99,6.9,yes,06:40,06:49,0
N22DCME211,Friday,07:00,3.9,sunny,bike,22.0,0.54,7.98,yes,06:49,07:00,0
N22DCCN015,Tuesday,07:00,9.9,sunny,bus,30.1,0.92,8.05,yes,06:40,06:44,0
N22DCCN926,Sunday,07:00,4.1,sunny,bike,17.0,0.57,7.45,yes,06:45,06:48,0
N22DCVT972,Saturday,07:00,5.5,cloudy,bus,35.7,0.83,6.89,yes,06:50,06:57,0
N22DCCN348,Saturday,07:00,1.9,rainy,walk,5.6,0.51,5.59,yes,06:39,06:45,0
N22DCCN625,Tuesday,07:00,1.4,cloudy,walk,5.7,0.81,7.76,no,06:45,06:57,0
N22DCCN182,Sunday,07:00,3.7,cloudy,bike,21.9,0.94,8.1,yes,06:49,06:53,0
N22DCDK024,Sunday,07:00,5.1,sunny,bus,37.7,0.72,5.77,yes,06:51,06:53,0
N22DCIT707,Friday,07:00,4.7,sunny,bike,24.7,0.52,6.78,yes,06:48,06:54,0
N22DCCN715,Friday,07:00,4.1,sunny,bike,18.4,0.51,7.98,yes,06:46,06:47,0
N22DCDK283,Saturday,07:00,7.8,sunny,bus,33.3,0.54,5.63,yes,06:45,06:56,0
N22DCDK387,Wednesday,07:00,7.3,rainy,bus,24.8,0.79,8.24,yes,06:42,06:56,0
N22DCDK114,Wednesday,07:00,4.0,sunny,bike,16.1,0.8,8.46,yes,06:45,06:55,0
N22DCIT728,Monday,07:00,5.3,sunny,bus,34.5,0.94,6.79,yes,06:50,07:01,2
N22DCME741,Wednesday,07:00,7.1,cloudy,bus,38.8,0.95,8.67,yes,06:49,06:56,0
N22DCCN668,Saturday,07:00,9.9,sunny,bus,35.7,0.52,6.92,no,06:43,06:43,0
N22DCDK626,Friday,07:00,5.9,cloudy,bus,34.9,0.55,8.3,yes,06:49,07:01,1
N22DCCN891,Friday,07:00,6.6,rainy,bus,28.6,0.65,5.65,no,06:46,07:00,1
N22DCCN311,Wednesday,07:00,2.6,sunny,bike,20.6,0.62,5.84,yes,06:52,07:02,2
N22DCDK022,Tuesday,07:00,9.2,sunny,bus,37.8,0.83,6.58,no,06:45,06:47,0
N22DCVT794,Sunday,07:00,7.8,cloudy,bus,32.9,0.9,8.02,yes,06:45,06:57,0
N22DCVT794,Friday,07:00,4.3,windy,bike,23.0,0.75,7.39,yes,06:48,06:50,0
N22DCIT151,Sunday,07:00,5.7,rainy,bus,23.3,0.54,6.28,yes,06:45,06:55,0
N22DCIT112,Sunday,07:00,2.6,sunny,bike,21.7,0.71,8.35,yes,06:52,06:56,0
N22DCDK733,Thursday,07:00,2.9,windy,bike,20.3,0.63,8.77,yes,06:51,07:01,1
N22DCIT594,Saturday,07:00,8.8,sunny,bus,20.9,0.82,8.05,yes,06:34,06:38,0
N22DCDK708,Saturday,07:00,3.8,sunny,bike,15.7,0.72,6.48,yes,06:45,06:48,0
N22DCDK833,Saturday,07:00,4.2,cloudy,bike,16.2,0.75,5.8,yes,06:44,06:49,0
N22DCVT469,Tuesday,07:00,0.9,rainy,walk,5.7,0.77,7.36,yes,06:50,06:56,0
N22DCIT686,Sunday,07:00,9.7,sunny,bus,23.5,0.59,5.83,yes,06:35,06:39,0
N22DCIT752,Saturday,07:00,7.1,sunny,bus,23.7,0.72,5.19,yes,06:42,06:42,0
N22DCDK649,Tuesday,07:00,1.2,rainy,walk,5.2,0.61,6.33,yes,06:46,06:51,0
N22DCME651,Sunday,07:00,0.7,sunny,walk,5.9,0.86,5.17,no,06:52,07:01,2
N22DCCN378,Sunday,07:00,3.3,sunny,bike,16.9,0.62,7.19,yes,06:48,06:49,0
N22DCCN744,Monday,07:00,3.0,sunny,bike,24.6,0.64,6.14,yes,06:52,06:53,0
N22DCDK924,Thursday,07:00,2.1,sunny,bike,19.3,0.8,5.35,no,06:53,07:01,1
N22DCCN603,Friday,07:00,5.9,cloudy,bus,29.5,0.61,7.75,no,06:48,06:53,0
N22DCVT127,Thursday,07:00,8.3,cloudy,bus,29.6,0.88,7.96,yes,06:43,06:51,0
N22DCDK188,Tuesday,07:00,7.8,rainy,bus,30.2,0.83,7.53,yes,06:44,06:54,0
N22DCCN563,Thursday,07:00,2.8,sunny,bike,23.3,0.99,8.8,no,06:52,06:55,0
N22DCIT228,Wednesday,07:00,9.2,sunny,bus,22.9,0.54,7.93,yes,06:35,06:44,0
N22DCCN404,Monday,07:00,7.0,sunny,bus,32.9,0.95,8.59,no,06:47,07:00,0
N22DCDK008,Tuesday,07:00,6.0,rainy,bus,38.6,0.54,7.33,yes,06:50,06:54,0
N22DCCN788,Saturday,07:00,1.6,sunny,walk,4.9,0.67,8.3,no,06:40,06:44,0
N22DCDK554,Sunday,07:00,4.6,sunny,bike,22.2,0.73,5.76,yes,06:47,06:50,0
N22DCME856,Thursday,07:00,3.4,sunny,bike,18.9,0.63,8.87,yes,06:49,06:54,0
N22DCVT270,Thursday,07:00,1.6,sunny,walk,5.8,0.69,6.38,yes,06:43,06:56,0
N22DCDK593,Sunday,07:00,7.5,sunny,bus,37.4,0.74,7.44,yes,06:47,06:59,0
N22DCME967,Sunday,07:00,7.0,rainy,bus,39.7,0.57,8.35,yes,06:49,06:57,0
N22DCCN014,Tuesday,07:00,2.6,windy,bike,22.6,0.51,5.57,yes,06:53,06:58,0
N22DCVT251,Sunday,07:00,3.1,rainy,bike,21.2,0.55,7.69,yes,06:51,07:02,3
N22DCCN510,Friday,07:00,7.6,cloudy,bus,32.6,0.81,8.66,no,06:46,06:49,0
N22DCCN522,Sunday,07:00,4.0,cloudy,bike,16.5,0.74,6.57,no,06:45,06:47,0
N22DCVT574,Monday,07:00,5.2,sunny,bus,21.2,0.64,7.81,yes,06:45,06:55,0
N22DCME658,Sunday,07:00,9.0,rainy,bus,27.2,0.83,5.16,yes,06:40,06:55,0
N22DCVT447,Monday,07:00,4.2,rainy,bike,19.9,0.81,7.27,yes,06:47,06:55,0
N22DCCN404,Sunday,07:00,5.1,rainy,bus,30.4,0.89,8.77,yes,06:49,06:58,0
N22DCME546,Friday,07:00,4.0,windy,bike,22.0,0.51,5.19,yes,06:49,06:56,0
N22DCIT857,Wednesday,07:00,4.9,windy,bike,16.2,0.9,5.95,yes,06:41,06:47,0
N22DCIT020,Tuesday,07:00,3.6,sunny,bike,20.0,0.76,6.71,yes,06:49,06:53,0
N22DCCN900,Saturday,07:00,3.8,windy,bike,21.6,0.81,8.84,no,06:49,06:54,0
N22DCME370,Sunday,07:00,4.0,sunny,bike,22.6,0.84,7.66,yes,06:49,06:55,0
N22DCME224,Friday,07:00,6.7,cloudy,bus,31.0,0.81,6.91,yes,06:47,07:00,1
N22DCIT330,Friday,07:00,3.5,rainy,bike,24.2,0.57,6.27,yes,06:51,06:57,0
N22DCIT174,Thursday,07:00,1.8,rainy,walk,5.9,0.94,7.11,no,06:41,06:48,0
N22DCDK779,Thursday,07:00,0.7,sunny,walk,4.8,0.67,5.75,yes,06:51,07:02,2
N22DCVT552,Tuesday,07:00,9.1,sunny,bus,23.0,0.82,5.18,yes,06:36,06:44,0
N22DCVT575,Thursday,07:00,9.6,sunny,bus,28.9,0.81,7.14,no,06:40,06:53,0
N22DCME843,Monday,07:00,9.0,sunny,bus,32.8,0.6,7.02,yes,06:43,06:51,0
N22DCIT452,Sunday,07:00,3.8,sunny,bike,15.2,0.86,7.61,yes,06:45,06:47,0
N22DCDK208,Tuesday,07:00,1.9,sunny,walk,4.0,0.99,5.28,no,06:31,06:43,0
N22DCVT054,Friday,07:00,8.9,windy,bus,21.9,0.72,7.21,yes,06:35,06:45,0
N22DCDK663,Friday,07:00,1.1,cloudy,walk,5.2,0.96,8.7,yes,06:47,06:49,0
N22DCCN038,Tuesday,07:00,5.9,cloudy,bus,25.5,0.61,8.21,yes,06:46,06:51,0
N22DCIT592,Friday,07:00,7.2,sunny,bus,37.6,0.75,6.49,no,06:48,06:52,0
N22DCME314,Wednesday,07:00,0.7,sunny,walk,4.7,0.67,6.69,yes,06:51,07:01,1
N22DCCN619,Sunday,07:00,0.5,sunny,walk,5.9,0.85,8.73,yes,06:54,07:00,0
N22DCDK482,Monday,07:00,3.1,sunny,bike,19.4,0.93,8.71,yes,06:50,06:53,0
N22DCCN993,Monday,07:00,9.5,sunny,bus,31.1,0.58,5.78,yes,06:41,06:53,0
N22DCIT212,Thursday,07:00,5.7,rainy,bus,39.2,0.96,5.65,yes,06:51,07:05,6
N22DCVT688,Friday,07:00,7.9,sunny,bus,35.5,0.93,5.37,yes,06:46,06:53,0
N22DCDK369,Sunday,07:00,9.6,rainy,bus,27.6,0.9,6.5,yes,06:39,06:45,0
N22DCME684,Tuesday,07:00,3.9,windy,bike,23.5,0.8,5.18,yes,06:50,06:51,0
N22DCDK429,Monday,07:00,6.5,sunny,bus,32.5,0.56,7.42,yes,06:48,07:01,1
N22DCCN298,Friday,07:00,5.3,sunny,bus,38.6,0.68,8.95,yes,06:51,06:52,0
N22DCDK614,Friday,07:00,2.1,rainy,bike,19.4,0.55,6.88,yes,06:53,07:07,7
N22DCIT120,Friday,07:00,9.3,sunny,bus,36.4,0.99,8.33,yes,06:44,06:52,0
N22DCCN656,Friday,07:00,2.8,sunny,bike,16.6,0.95,7.12,yes,06:49,07:03,3
N22DCIT176,Thursday,07:00,6.7,cloudy,bus,37.3,0.77,5.34,yes,06:49,06:50,0
N22DCME919,Monday,07:00,1.6,sunny,walk,4.6,0.61,5.78,yes,06:39,06:51,0
N22DCIT255,Thursday,07:00,8.6,sunny,bus,31.0,0.84,7.59,yes,06:43,06:53,0
N22DCVT245,Saturday,07:00,8.0,sunny,bus,39.2,0.66,7.47,yes,06:47,06:55,0
N22DCME658,Friday,07:00,5.1,sunny,bus,25.1,0.84,5.46,yes,06:47,06:57,0
N22DCCN158,Saturday,07:00,7.8,cloudy,bus,28.9,0.5,6.88,yes,06:43,06:51,0
N22DCDK458,Sunday,07:00,8.5,sunny,bus,35.4,0.54,7.38,yes,06:45,06:59,0
N22DCIT467,Wednesday,07:00,2.5,rainy,bike,15.6,0.69,5.01,yes,06:50,07:02,2
N22DCME028,Wednesday,07:00,1.4,sunny,walk,4.2,0.54,8.18,no,06:40,06:51,0
N22DCCN290,Thursday,07:00,5.6,sunny,bus,34.9,0.65,5.07,yes,06:50,07:03,3
N22DCDK596,Friday,07:00,2.1,windy,bike,21.6,0.71,6.25,yes,06:54,06:58,0
N22DCVT366,Wednesday,07:00,7.2,sunny,bus,34.3,0.76,5.42,yes,06:47,06:48,0
N22DCCN351,Sunday,07:00,3.5,cloudy,bike,16.6,0.84,7.25,yes,06:47,07:02,2
N22DCVT361,Tuesday,07:00,1.2,sunny,walk,5.1,0.69,7.8,yes,06:45,06:59,0
N22DCVT633,Sunday,07:00,5.4,cloudy,bus,38.2,0.93,5.09,yes,06:51,07:01,2
N22DCME059,Monday,07:00,0.8,sunny,walk,4.2,0.56,6.1,no,06:48,07:01,2
N22DCIT550,Thursday,07:00,3.6,rainy,bike,20.3,0.51,5.65,no,06:49,07:02,3
N22DCIT649,Thursday,07:00,1.6,sunny,walk,5.5,0.59,6.24,no,06:42,06:54,0
N22DCIT963,Saturday,07:00,6.3,sunny,bus,23.0,0.74,8.09,yes,06:43,06:58,0
N22DCDK918,Saturday,07:00,8.5,cloudy,bus,30.7,0.61,7.14,no,06:43,06:55,0
N22DCME665,Friday,07:00,8.9,windy,bus,33.9,0.8,8.29,yes,06:44,06:54,0
N22DCDK974,Thursday,07:00,0.9,cloudy,walk,4.2,0.89,5.35,yes,06:47,06:59,0
N22DCVT412,Sunday,07:00,0.8,rainy,walk,4.1,0.84,6.25,yes,06:48,06:48,0
N22DCDK332,Saturday,07:00,5.6,sunny,bus,29.1,0.79,7.55,no,06:48,07:01,1
N22DCCN664,Saturday,07:00,7.4,windy,bus,23.8,0.53,7.03,yes,06:41,06:51,0
N22DCME894,Sunday,07:00,5.0,sunny,bike,15.8,0.52,6.53,yes,06:41,06:45,0
N22DCCN071,Sunday,07:00,9.0,sunny,bus,34.8,0.78,7.78,no,06:44,06:52,0
N22DCCN385,Friday,07:00,3.2,sunny,bike,20.0,0.92,6.07,yes,06:50,07:01,1
N22DCME772,Thursday,07:00,7.4,cloudy,bus,20.1,0.84,7.21,yes,06:37,06:48,0
N22DCME628,Monday,07:00,8.7,sunny,bus,20.4,0.58,6.43,yes,06:34,06:35,0
N22DCDK313,Thursday,07:00,5.6,sunny,bus,34.2,0.74,5.4,yes,06:50,06:52,0
N22DCME607,Wednesday,07:00,1.8,windy,walk,4.3,0.91,8.57,yes,06:34,06:41,0
N22DCIT483,Monday,07:00,8.7,cloudy,bus,22.9,0.96,7.16,yes,06:37,06:49,0
N22DCDK374,Tuesday,07:00,5.7,rainy,bus,22.8,0.74,6.36,yes,06:45,06:48,0
N22DCDK902,Tuesday,07:00,0.5,rainy,walk,4.1,0.63,5.91,no,06:52,07:06,6
N22DCDK314,Sunday,07:00,7.3,cloudy,bus,39.9,0.87,6.81,yes,06:49,06:49,0
N22DCME936,Thursday,07:00,2.6,sunny,bike,22.8,0.66,6.35,yes,06:53,07:04,5
N22DCIT174,Saturday,07:00,9.9,sunny,bus,24.8,0.52,7.58,yes,06:36,06:36,0
N22DCVT147,Thursday,07:00,6.1,cloudy,bus,25.2,0.66,5.49,no,06:45,06:48,0
N22DCVT679,Friday,07:00,8.4,sunny,bus,29.6,0.7,6.74,yes,06:42,06:45,0
N22DCIT951,Thursday,07:00,2.8,rainy,bike,17.6,0.8,7.87,no,06:50,06:57,0
N22DCIT186,Saturday,07:00,7.6,windy,bus,20.4,0.69,8.43,yes,06:37,06:38,0
N22DCVT085,Monday,07:00,1.7,cloudy,walk,4.5,0.89,8.72,yes,06:37,06:42,0
N22DCCN890,Thursday,07:00,2.2,sunny,bike,18.7,0.58,6.8,no,06:52,06:58,0
N22DCME107,Friday,07:00,4.0,rainy,bike,21.3,0.81,8.6,yes,06:48,06:50,0
N22DCVT074,Sunday,07:00,2.5,sunny,bike,21.1,0.92,5.73,yes,06:52,06:56,0
N22DCCN842,Wednesday,07:00,0.9,cloudy,walk,4.9,0.85,6.91,yes,06:48,06:56,0
N22DCDK237,Thursday,07:00,6.6,sunny,bus,22.0,0.67,7.07,yes,06:42,06:48,0
N22DCME733,Wednesday,07:00,1.0,sunny,walk,5.2,0.56,5.71,yes,06:48,06:58,0
N22DCDK829,Friday,07:00,3.0,rainy,bike,19.2,0.99,8.0,yes,06:50,07:05,5
N22DCME133,Friday,07:00,4.8,rainy,bike,23.8,0.72,7.64,yes,06:47,06:51,0
N22DCME611,Thursday,07:00,10.0,rainy,bus,25.1,0.71,7.46,no,06:36,06:37,0
N22DCDK473,Sunday,07:00,0.8,sunny,walk,4.4,0.57,6.34,yes,06:49,07:02,3
N22DCVT752,Friday,07:00,3.3,sunny,bike,16.6,0.72,6.43,yes,06:48,06:59,0
N22DCDK560,Friday,07:00,1.7,cloudy,walk,4.3,1.0,8.23,no,06:36,06:49,0
N22DCDK523,Sunday,07:00,8.5,sunny,bus,30.9,0.59,6.76,yes,06:43,06:55,0
N22DCVT400,Saturday,07:00,7.2,sunny,bus,20.9,1.0,7.36,yes,06:39,06:43,0
N22DCME102,Friday,07:00,4.7,sunny,bike,21.8,0.88,8.79,no,06:47,06:51,0
N22DCIT386,Friday,07:00,1.3,cloudy,walk,5.0,0.6,8.62,no,06:44,06:51,0
N22DCME251,Friday,07:00,3.9,windy,bike,18.4,0.61,7.42,yes,06:47,06:55,0
N22DCIT755,Friday,07:00,3.1,windy,bike,21.9,0.51,6.64,yes,06:51,06:59,0
N22DCDK492,Saturday,07:00,7.7,rainy,bus,21.4,0.93,7.2,no,06:38,06:40,0
N22DCDK647,Sunday,07:00,5.0,rainy,bike,22.5,0.55,6.92,yes,06:46,06:56,0
N22DCIT883,Friday,07:00,4.5,windy,bike,21.8,0.61,7.12,yes,06:47,06:51,0
N22DCCN829,Sunday,07:00,5.2,sunny,bus,37.3,0.62,8.81,yes,06:51,06:59,0
N22DCME385,Sunday,07:00,5.2,rainy,bus,22.1,0.92,7.36,yes,06:45,06:52,0
N22DCIT417,Thursday,07:00,7.3,sunny,bus,31.1,0.92,5.79,yes,06:45,06:59,0
N22DCVT074,Friday,07:00,3.4,rainy,bike,21.0,0.86,5.41,yes,06:50,07:00,0
N22DCVT938,Sunday,07:00,6.3,sunny,bus,32.3,0.79,7.75,yes,06:48,06:53,0
N22DCDK654,Monday,07:00,3.8,windy,bike,22.8,0.61,7.36,yes,06:50,07:04,5
N22DCIT584,Monday,07:00,2.9,sunny,bike,15.4,0.57,6.19,yes,06:48,06:59,0
N22DCDK870,Thursday,07:00,9.0,windy,bus,20.4,0.88,5.75,yes,06:33,06:43,0
N22DCDK703,Wednesday,07:00,5.5,sunny,bus,39.8,0.53,7.69,yes,06:51,07:05,5
N22DCCN684,Monday,07:00,0.6,sunny,walk,5.3,0.97,7.53,yes,06:53,06:56,0
N22DCDK092,Monday,07:00,1.1,sunny,walk,4.9,0.74,5.47,yes,06:46,06:58,0
N22DCVT426,Tuesday,07:00,4.5,windy,bike,15.9,0.95,8.83,yes,06:43,06:45,0
N22DCDK458,Sunday,07:00,8.4,sunny,bus,38.8,0.61,7.05,yes,06:47,06:58,0
N22DCME660,Sunday,07:00,5.7,cloudy,bus,25.5,0.54,6.29,yes,06:46,06:56,0
N22DCDK790,Friday,07:00,7.2,sunny,bus,27.2,0.77,5.17,yes,06:44,06:55,0
N22DCVT399,Monday,07:00,1.1,sunny,walk,4.5,0.84,6.9,yes,06:45,06:55,0
N22DCDK759,Tuesday,07:00,6.2,sunny,bus,26.6,0.79,5.38,yes,06:46,06:49,0
N22DCCN255,Thursday,07:00,8.5,sunny,bus,36.6,0.51,8.79,no,06:46,06:53,0
N22DCVT627,Sunday,07:00,3.5,rainy,bike,18.1,0.76,5.96,yes,06:48,06:54,0
N22DCME059,Friday,07:00,3.7,sunny,bike,23.4,0.73,6.53,yes,06:50,07:04,5
N22DCIT614,Saturday,07:00,6.4,sunny,bus,20.0,0.7,8.69,yes,06:40,06:51,0
N22DCVT954,Thursday,07:00,6.9,cloudy,bus,27.1,0.77,7.0,yes,06:44,06:57,0
N22DCIT886,Wednesday,07:00,4.4,cloudy,bike,15.7,0.62,8.91,no,06:43,06:49,0
N22DCVT505,Tuesday,07:00,9.3,cloudy,bus,22.3,0.8,8.27,yes,06:34,06:42,0
N22DCIT810,Saturday,07:00,5.7,cloudy,bus,33.7,0.59,6.81,yes,06:49,07:02,2
N22DCCN660,Friday,07:00,5.3,sunny,bus,26.6,0.67,7.0,yes,06:48,07:02,2
N22DCDK953,Sunday,07:00,3.4,sunny,bike,20.8,0.57,6.25,yes,06:50,07:01,2
N22DCVT193,Saturday,07:00,9.7,rainy,bus,39.7,0.87,7.23,yes,06:45,06:48,0
N22DCDK771,Saturday,07:00,10.0,sunny,bus,35.5,0.93,6.85,no,06:43,06:44,0
N22DCCN532,Friday,07:00,2.9,cloudy,bike,24.6,0.86,7.65,yes,06:52,07:06,7
N22DCVT262,Tuesday,07:00,8.3,windy,bus,20.2,0.55,6.19,yes,06:35,06:42,0
N22DCME900,Thursday,07:00,2.4,sunny,bike,17.9,0.57,5.05,yes,06:51,06:58,0
N22DCDK661,Tuesday,07:00,6.8,windy,bus,37.3,0.9,6.97,no,06:49,07:02,3
N22DCDK377,Friday,07:00,4.8,sunny,bike,25.0,0.71,6.58,yes,06:48,06:50,0
N22DCIT804,Thursday,07:00,3.6,sunny,bike,24.3,0.66,6.06,yes,06:51,06:52,0
N22DCME107,Sunday,07:00,2.9,sunny,bike,17.1,0.65,7.8,yes,06:49,07:03,3
N22DCIT050,Wednesday,07:00,7.3,windy,bus,23.4,0.95,5.55,yes,06:41,06:50,0
N22DCME790,Wednesday,07:00,9.3,cloudy,bus,38.5,0.71,8.95,yes,06:45,06:59,0
N22DCIT044,Thursday,07:00,5.4,sunny,bus,33.7,0.62,6.43,yes,06:50,07:03,3
N22DCIT428,Friday,07:00,9.5,rainy,bus,31.7,0.54,6.87,yes,06:42,06:48,0
N22DCIT691,Monday,07:00,8.5,sunny,bus,36.6,0.89,7.69,yes,06:46,06:50,0
N22DCME694,Friday,07:00,6.7,sunny,bus,24.6,0.71,7.98,yes,06:43,06:58,0
N22DCCN783,Saturday,07:00,8.9,sunny,bus,20.0,0.55,5.25,yes,06:33,06:45,0
N22DCVT552,Saturday,07:00,6.5,sunny,bus,36.3,0.84,6.7,yes,06:49,07:03,3
N22DCDK035,Thursday,07:00,5.5,sunny,bus,38.8,0.85,5.73,yes,06:51,07:03,3
N22DCCN528,Sunday,07:00,9.4,sunny,bus,32.4,0.51,7.17,yes,06:42,06:49,0
N22DCDK604,Thursday,07:00,7.5,sunny,bus,28.3,0.62,6.85,yes,06:44,06:49,0
N22DCIT195,Monday,07:00,3.6,rainy,bike,21.8,0.68,5.96,yes,06:50,06:53,0
N22DCDK992,Saturday,07:00,1.3,sunny,walk,4.4,0.5,7.72,yes,06:42,06:54,0
N22DCME674,Sunday,07:00,2.2,sunny,bike,19.5,0.85,6.38,yes,06:53,06:58,0
N22DCDK505,Saturday,07:00,1.6,windy,walk,4.8,0.62,8.04,yes,06:40,06:52,0
N22DCVT106,Friday,07:00,10.0,cloudy,bus,34.4,0.77,6.93,no,06:42,06:51,0
N22DCVT207,Tuesday,07:00,2.8,cloudy,bike,16.0,0.78,6.07,yes,06:49,07:03,3
N22DCDK937,Tuesday,07:00,7.5,sunny,bus,20.6,0.74,7.8,yes,06:38,06:48,0
N22DCVT188,Monday,07:00,4.3,cloudy,bike,21.5,0.94,5.17,yes,06:48,06:59,0
N22DCME421,Thursday,07:00,7.2,cloudy,bus,36.8,0.77,6.38,yes,06:48,06:50,0
N22DCDK009,Monday,07:00,3.8,sunny,bike,19.6,0.96,6.04,yes,06:48,07:02,2
N22DCIT815,Saturday,07:00,8.4,rainy,bus,38.9,0.63,7.17,yes,06:47,06:59,0
N22DCIT705,Wednesday,07:00,5.0,cloudy,bike,24.7,0.94,7.71,yes,06:47,06:52,0
N22DCME908,Friday,07:00,2.3,sunny,bike,16.7,0.64,6.36,yes,06:51,06:54,0
N22DCVT302,Saturday,07:00,7.8,sunny,bus,29.0,0.5,8.2,yes,06:43,06:58,0
N22DCDK312,Tuesday,07:00,8.6,rainy,bus,34.5,0.53,8.97,yes,06:45,06:47,0
N22DCDK037,Thursday,07:00,1.6,sunny,walk,5.7,0.83,6.46,yes,06:43,06:47,0
N22DCIT289,Monday,07:00,1.4,cloudy,walk,4.7,0.52,5.51,yes,06:42,06:55,0
N22DCVT634,Tuesday,07:00,8.3,sunny,bus,29.0,0.8,6.78,yes,06:42,06:44,0
N22DCCN243,Sunday,07:00,0.7,rainy,walk,4.8,0.56,5.02,yes,06:51,06:59,0
N22DCME580,Sunday,07:00,3.0,sunny,bike,16.0,0.74,8.84,yes,06:48,06:51,0
N22DCIT404,Saturday,07:00,0.9,sunny,walk,4.6,0.53,7.51,no,06:48,06:52,0
N22DCDK904,Monday,07:00,5.6,sunny,bus,26.7,0.6,6.46,yes,06:47,06:54,0
N22DCDK044,Wednesday,07:00,1.6,sunny,walk,4.1,0.68,6.73,yes,06:36,06:41,0
N22DCCN877,Tuesday,07:00,3.1,sunny,bike,23.4,0.73,8.13,yes,06:52,06:58,0
N22DCDK310,Monday,07:00,2.7,windy,bike,20.2,0.85,7.54,yes,06:51,06:53,0
N22DCME254,Monday,07:00,2.7,cloudy,bike,20.9,0.53,8.56,yes,06:52,06:58,0
N22DCIT774,Wednesday,07:00,2.5,sunny,bike,20.7,0.68,8.14,yes,06:52,06:54,0
N22DCIT834,Sunday,07:00,4.1,sunny,bike,18.1,0.93,8.59,yes,06:46,06:49,0
N22DCVT346,Friday,07:00,5.8,sunny,bus,31.2,0.52,6.81,no,06:48,06:53,0
N22DCIT764,Saturday,07:00,2.8,cloudy,bike,23.7,0.5,5.55,yes,06:52,07:00,0
N22DCME160,Monday,07:00,5.0,sunny,bike,15.9,0.57,7.12,yes,06:41,06:49,0
N22DCCN067,Friday,07:00,2.2,rainy,bike,24.7,0.77,8.1,yes,06:54,07:04,4
N22DCDK425,Friday,07:00,0.6,windy,walk,5.2,0.85,6.34,yes,06:53,06:54,0
N22DCME017,Wednesday,07:00,7.0,sunny,bus,28.8,0.63,5.39,yes,06:45,06:45,0
N22DCCN073,Thursday,07:00,6.2,sunny,bus,29.5,0.78,5.06,no,06:47,06:52,0
N22DCVT953,Friday,07:00,9.4,sunny,bus,39.1,0.91,6.41,no,06:45,06:45,0
N22DCDK869,Tuesday,07:00,9.5,sunny,bus,35.9,0.87,7.94,no,06:44,06:45,0
N22DCIT434,Monday,07:00,4.4,sunny,bike,21.1,0.69,6.16,yes,06:47,07:02,2
N22DCVT526,Saturday,07:00,0.9,sunny,walk,4.8,0.58,5.76,yes,06:48,06:52,0
N22DCCN911,Sunday,07:00,8.6,cloudy,bus,33.0,0.66,5.58,yes,06:44,06:46,0
N22DCME532,Thursday,07:00,5.7,rainy,bus,24.7,0.9,6.44,no,06:46,06:48,0
N22DCDK883,Sunday,07:00,2.0,cloudy,bike,16.6,0.83,8.55,yes,06:52,07:04,5
N22DCME990,Thursday,07:00,5.6,sunny,bus,24.8,0.9,8.76,yes,06:46,06:54,0
N22DCIT983,Sunday,07:00,4.6,sunny,bike,22.0,0.92,8.27,yes,06:47,06:58,0
N22DCVT114,Sunday,07:00,4.0,sunny,bike,16.3,0.64,7.49,yes,06:45,06:53,0
N22DCME643,Wednesday,07:00,3.2,sunny,bike,19.3,0.96,5.33,yes,06:50,06:57,0
N22DCVT920,Tuesday,07:00,5.3,sunny,bus,28.5,0.66,5.02,no,06:48,06:57,0
N22DCCN427,Friday,07:00,9.2,windy,bus,20.2,0.75,6.37,yes,06:32,06:40,0
N22DCDK967,Sunday,07:00,2.8,sunny,bike,24.5,0.89,7.18,yes,06:53,07:03,3
N22DCCN023,Monday,07:00,1.8,sunny,walk,4.5,0.83,6.94,yes,06:36,06:45,0
N22DCDK077,Sunday,07:00,3.7,sunny,bike,24.0,0.85,7.25,yes,06:50,07:05,6
N22DCCN606,Wednesday,07:00,3.7,cloudy,bike,24.6,0.95,8.86,yes,06:50,06:54,0
N22DCIT562,Monday,07:00,7.3,windy,bus,26.9,0.6,5.14,yes,06:43,06:49,0
N22DCVT929,Tuesday,07:00,6.1,sunny,bus,22.8,0.63,5.67,yes,06:43,06:54,0
N22DCDK694,Sunday,07:00,7.0,sunny,bus,28.2,0.69,5.46,yes,06:45,06:53,0
N22DCCN765,Thursday,07:00,6.2,sunny,bus,20.1,0.7,7.26,yes,06:41,06:52,0
N22DCCN598,Friday,07:00,5.5,sunny,bus,29.0,0.86,7.63,yes,06:48,07:00,0
N22DCVT019,Monday,07:00,8.6,cloudy,bus,33.3,0.58,5.66,yes,06:44,06:59,0
N22DCIT043,Thursday,07:00,4.6,rainy,bike,22.7,0.96,8.04,yes,06:47,07:00,0
N22DCME190,Saturday,07:00,9.4,sunny,bus,29.0,0.86,7.24,yes,06:40,06:53,0
N22DCCN795,Monday,07:00,0.7,windy,walk,4.1,0.87,8.37,yes,06:49,06:53,0
N22DCIT701,Monday,07:00,8.6,sunny,bus,28.8,0.71,6.83,no,06:42,06:48,0
N22DCME105,Thursday,07:00,10.0,cloudy,bus,26.7,0.52,7.09,yes,06:37,06:48,0
