student_id, weekday  , class_start_time, distance_km, weather, transport_mode, avg_speed_kmh, habitual_punctuality, sleep_hours, alarm_used, expected_time, check_in_time, late_minutes
N22DCME751, Monday   , 07:00           ,         0.8, sunny  , walk          ,           4.3,                 1.0 ,        7.58, yes       , 06:48        , 06:54        ,            0
N22DCVT012, Sunday   , 07:00           ,         8.0, sunny  , bus           ,          32.3,                 0.91,        8.77, yes       , 06:45        , 06:55        ,            0
N22DCME656, Tuesday  , 07:00           ,         2.7, sunny  , bike          ,          22.2,                 0.8 ,        8.92, yes       , 06:52        , 06:53        ,            0
N22DCCN808, Saturday , 07:00           ,         8.7, cloudy , bus           ,          27.0,                 0.61,        5.51, yes       , 06:40        , 06:43        ,            0
N22DCCN735, Tuesday  , 07:00           ,         7.9, rainy  , bus           ,          28.4,                 0.71,        7.18, yes       , 06:43        , 06:45        ,            0
N22DCVT629, Thursday , 07:00           ,         4.2, cloudy , bike          ,          19.3,                 0.54,        8.92, yes       , 06:46        , 06:55        ,            0
N22DCVT310, Wednesday, 07:00           ,         5.5, sunny  , bus           ,          38.5,                 0.98,        6.31, yes       , 06:51        , 07:01        ,            1
N22DCME759, Tuesday  , 07:00           ,         3.1, windy  , bike          ,          16.5,                 0.65,        8.12, yes       , 06:48        , 06:53        ,            0
N22DCVT078, Friday   , 07:00           ,         4.1, sunny  , bike          ,          20.1,                 0.58,        5.87, yes       , 06:47        , 06:59        ,            0
N22DCDK054, Wednesday, 07:00           ,         0.6, sunny  , walk          ,           5.0,                 0.84,        7.98, yes       , 06:52        , 06:59        ,            0
N22DCCN100, Tuesday  , 07:00           ,         2.1, cloudy , bike          ,          20.1,                 0.8 ,        7.16, yes       , 06:53        , 06:57        ,            0
N22DCVT433, Friday   , 07:00           ,         4.5, sunny  , bike          ,          22.7,                 0.83,        7.58, yes       , 06:48        , 06:48        ,            0
N22DCCN174, Friday   , 07:00           ,         5.1, cloudy , bus           ,          39.6,                 0.92,        6.08, yes       , 06:52        , 06:58        ,            0
N22DCME162, Wednesday, 07:00           ,         2.9, sunny  , bike          ,          15.7,                 0.6 ,        6.67, no        , 06:48        , 06:50        ,            0
N22DCCN537, Monday   , 07:00           ,         9.3, sunny  , bus           ,          31.2,                 0.7 ,        8.38, yes       , 06:42        , 06:55        ,            0
N22DCME095, Monday   , 07:00           ,         7.4, sunny  , bus           ,          37.1,                 0.97,        5.83, yes       , 06:48        , 07:02        ,            2
N22DCIT543, Wednesday, 07:00           ,         8.6, cloudy , bus           ,          20.3,                 0.75,        5.22, no        , 06:34        , 06:40        ,            0
N22DCCN545, Sunday   , 07:00           ,         8.0, windy  , bus           ,          39.8,                 0.55,        8.18, yes       , 06:47        , 06:59        ,            0
N22DCDK700, Friday   , 07:00           ,         5.5, rainy  , bus           ,          37.2,                 0.85,        5.06, yes       , 06:51        , 07:04        ,            4
N22DCVT049, Tuesday  , 07:00           ,         8.0, sunny  , bus           ,          23.8,                 0.64,        7.24, yes       , 06:39        , 06:43        ,            0
N22DCVT290, Monday   , 07:00           ,         8.6, sunny  , bus           ,          38.5,                 0.66,        8.29, no        , 06:46        , 06:55        ,            0
N22DCDK591, Thursday , 07:00           ,         1.2, sunny  , walk          ,           5.8,                 0.86,        8.93, yes       , 06:47        , 06:55        ,            0
N22DCCN144, Monday   , 07:00           ,         5.4, cloudy , bus           ,          27.8,                 0.76,        5.57, no        , 06:48        , 06:56        ,            0
N22DCIT232, Monday   , 07:00           ,         0.8, sunny  , walk          ,           4.9,                 0.95,        5.07, yes       , 06:50        , 06:52        ,            0
N22DCDK301, Wednesday, 07:00           ,         5.0, cloudy , bike          ,          19.2,                 0.83,        8.08, no        , 06:44        , 06:48        ,            0
N22DCDK047, Tuesday  , 07:00           ,         1.2, sunny  , walk          ,           5.7,                 0.57,        6.33, yes       , 06:47        , 07:01        ,            1
N22DCVT479, Friday   , 07:00           ,         5.8, rainy  , bus           ,          27.2,                 0.86,        6.45, yes       , 06:47        , 06:53        ,            0
N22DCVT081, Tuesday  , 07:00           ,         6.0, cloudy , bus           ,          23.2,                 0.9 ,        6.02, no        , 06:44        , 06:58        ,            0
N22DCVT935, Sunday   , 07:00           ,         8.1, sunny  , bus           ,          33.2,                 0.59,        8.75, yes       , 06:45        , 06:49        ,            0
N22DCDK024, Tuesday  , 07:00           ,         3.6, cloudy , bike          ,          16.7,                 0.72,        8.77, yes       , 06:47        , 06:56        ,            0
N22DCME022, Friday   , 07:00           ,         3.3, rainy  , bike          ,          15.4,                 0.93,        5.08, yes       , 06:47        , 06:48        ,            0
N22DCCN413, Sunday   , 07:00           ,         5.0, rainy  , bike          ,          18.2,                 0.54,        5.43, yes       , 06:43        , 06:57        ,            0
N22DCME257, Tuesday  , 07:00           ,         6.1, sunny  , bus           ,          36.3,                 0.76,        5.25, no        , 06:49        , 06:50        ,            0
N22DCVT145, Thursday , 07:00           ,         1.5, sunny  , walk          ,           4.7,                 0.58,        8.57, no        , 06:40        , 06:47        ,            0
N22DCME025, Friday   , 07:00           ,         1.0, rainy  , walk          ,           4.9,                 0.95,        5.45, yes       , 06:47        , 07:00        ,            1
N22DCIT132, Friday   , 07:00           ,         2.0, sunny  , bike          ,          17.2,                 0.95,        6.34, no        , 06:53        , 07:07        ,            7
N22DCME087, Monday   , 07:00           ,         7.0, cloudy , bus           ,          26.6,                 0.56,        8.7 , yes       , 06:44        , 06:58        ,            0
N22DCCN511, Monday   , 07:00           ,         3.5, sunny  , bike          ,          16.3,                 0.81,        8.42, yes       , 06:47        , 06:52        ,            0
N22DCDK563, Tuesday  , 07:00           ,         1.7, sunny  , walk          ,           4.6,                 0.8 ,        6.16, no        , 06:37        , 06:40        ,            0
N22DCME285, Thursday , 07:00           ,         9.3, sunny  , bus           ,          21.8,                 0.59,        7.1 , yes       , 06:34        , 06:41        ,            0
N22DCDK871, Wednesday, 07:00           ,         9.3, cloudy , bus           ,          37.2,                 0.62,        6.52, yes       , 06:45        , 06:45        ,            0
N22DCVT273, Tuesday  , 07:00           ,         3.6, windy  , bike          ,          22.5,                 0.76,        7.23, yes       , 06:50        , 06:50        ,            0
N22DCVT081, Friday   , 07:00           ,         6.9, sunny  , bus           ,          28.8,                 0.94,        8.5 , yes       , 06:45        , 06:51        ,            0
N22DCDK853, Friday   , 07:00           ,         9.0, cloudy , bus           ,          26.3,                 0.65,        5.14, yes       , 06:39        , 06:48        ,            0
N22DCDK545, Tuesday  , 07:00           ,         7.2, windy  , bus           ,          34.1,                 0.95,        5.47, no        , 06:47        , 07:00        ,            0
N22DCME430, Monday   , 07:00           ,         8.7, rainy  , bus           ,          29.6,                 0.72,        5.88, no        , 06:42        , 06:45        ,            0
N22DCVT166, Sunday   , 07:00           ,         9.2, cloudy , bus           ,          36.4,                 0.9 ,        7.22, no        , 06:44        , 06:44        ,            0
N22DCVT376, Wednesday, 07:00           ,         1.5, cloudy , walk          ,           4.6,                 0.79,        5.65, yes       , 06:40        , 06:49        ,            0
N22DCIT503, Thursday , 07:00           ,         5.5, sunny  , bus           ,          31.2,                 0.55,        9.0 , yes       , 06:49        , 07:03        ,            4
N22DCIT147, Friday   , 07:00           ,         4.5, sunny  , bike          ,          15.8,                 0.54,        5.61, yes       , 06:42        , 06:57        ,            0
