student_id,weekday,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,hour_start_time,traffic_condition,preparation_time,unexpected_event,class_importance,is_late
N22DCQCN019,Monday,1.4,cloudy,walk,5.0,0.66,4.3,yes,8,moderate,42.0,no,low,no
N22DCQCN020,Monday,11.4,cloudy,bike,16.9,0.67,7.1,yes,8,moderate,42.0,no,high,yes
N22DCQCN021,Monday,1.0,sunny,walk,5.0,0.79,9.6,yes,16,heavy,13.0,no,low,no
N22DCQCN022,Wednesday,24.3,sunny,walk,6.0,0.62,5.1,yes,7,moderate,24.0,no,low,yes
N22DCQCN023,Thursday,2.8,cloudy,bike,16.2,0.54,7.3,yes,8,light,28.0,yes,high,no
N22DCQCN024,Thursday,21.6,sunny,bus,27.4,0.67,8.8,yes,9,light,44.0,no,medium,yes
N22DCQCN025,Wednesday,6.6,sunny,bike,17.0,0.6,8.0,yes,13,moderate,25.0,no,high,no
N22DCQCN026,Monday,1.0,cloudy,bus,25.5,0.84,6.7,yes,13,heavy,31.0,yes,medium,no
N22DCQCN027,Wednesday,6.0,cloudy,bus,25.8,1.0,7.5,yes,13,light,37.0,yes,low,no
N22DCQCN028,Monday,3.1,sunny,bike,18.4,0.77,8.7,yes,9,moderate,24.0,no,high,no
N22DCQCN029,Tuesday,18.2,cloudy,bus,24.5,0.61,6.5,yes,7,moderate,35.0,no,high,yes
N22DCQCN030,Monday,17.7,cloudy,bike,15.1,0.85,6.9,yes,9,heavy,23.0,no,medium,yes
N22DCQCN031,Thursday,10.0,rainy,bus,21.9,0.84,8.8,yes,8,moderate,22.0,no,medium,no
N22DCQCN032,Monday,2.7,sunny,bike,18.9,0.78,5.6,no,7,heavy,10.0,no,medium,yes
N22DCQCN033,Friday,3.5,sunny,bike,19.5,0.77,10.0,yes,7,heavy,10.0,no,medium,no
N22DCQCN034,Monday,9.4,sunny,car,29.5,0.31,9.2,yes,13,moderate,10.0,no,low,no
N22DCQCN035,Monday,12.0,sunny,car,41.6,0.96,6.6,yes,15,moderate,51.0,no,medium,no
N22DCQCN036,Thursday,17.1,cloudy,bus,27.4,0.74,8.4,yes,7,light,35.0,no,medium,yes
N22DCQCN037,Wednesday,5.2,sunny,bus,18.1,0.68,7.8,yes,8,moderate,34.0,no,medium,no
N22DCQCN038,Monday,1.0,cloudy,bus,29.7,0.61,7.3,yes,15,light,37.0,no,medium,no
N22DCQCN039,Thursday,13.9,rainy,bus,21.3,0.78,7.0,yes,13,light,43.0,no,low,yes
N22DCQCN040,Monday,10.4,sunny,bus,26.6,0.86,9.3,yes,13,moderate,22.0,no,high,no
N22DCQCN041,Monday,1.0,cloudy,bus,27.5,0.57,6.4,yes,14,moderate,34.0,no,medium,no
N22DCQCN042,Tuesday,12.6,rainy,walk,5.8,0.9,6.7,yes,9,light,24.0,no,high,yes
N22DCQCN043,Thursday,4.7,cloudy,bus,27.3,0.81,6.0,yes,16,moderate,42.0,no,medium,no
N22DCQCN044,Monday,30.0,sunny,walk,5.6,0.85,5.6,no,10,light,13.0,yes,low,yes
N22DCQCN045,Monday,8.4,sunny,car,32.2,0.8,8.2,yes,9,moderate,31.0,no,low,no
N22DCQCN046,Tuesday,1.0,cloudy,bike,19.0,0.75,5.5,yes,16,light,41.0,no,medium,no
N22DCQCN047,Wednesday,19.6,sunny,car,37.4,1.0,8.0,no,14,moderate,47.0,no,medium,yes
N22DCQCN048,Friday,13.5,rainy,bus,24.5,0.55,7.6,no,7,moderate,28.0,no,medium,yes
N22DCQCN049,Monday,1.0,cloudy,train,52.7,0.81,9.1,no,13,moderate,37.0,no,medium,no
N22DCQCN050,Tuesday,9.2,sunny,bike,11.8,0.62,7.9,yes,8,light,10.0,no,high,no
N22DCQCN051,Thursday,6.1,sunny,bike,13.5,0.61,5.2,yes,10,moderate,26.0,no,high,no
N22DCQCN052,Thursday,12.0,cloudy,car,31.2,0.74,5.2,yes,16,moderate,35.0,no,high,no
N22DCQCN053,Thursday,1.6,cloudy,train,46.3,0.79,4.2,yes,15,light,25.0,no,medium,no
N22DCQCN054,Tuesday,3.2,sunny,bus,23.9,0.34,9.0,no,8,moderate,33.0,no,low,no
N22DCQCN055,Monday,1.0,cloudy,bike,20.2,0.77,6.0,yes,9,heavy,27.0,no,high,no
N22DCQCN056,Thursday,19.6,cloudy,bus,25.9,0.73,7.1,yes,14,light,27.0,no,high,no
N22DCQCN057,Wednesday,2.7,sunny,walk,5.7,0.63,6.3,yes,7,moderate,27.0,yes,medium,yes
N22DCQCN058,Tuesday,1.6,cloudy,bike,19.7,0.95,4.9,yes,13,moderate,28.0,no,high,no
N22DCQCN059,Monday,11.1,sunny,bus,24.0,0.77,7.5,yes,14,heavy,29.0,no,medium,no
N22DCQCN060,Thursday,13.2,sunny,bike,21.7,0.69,7.6,no,8,moderate,22.0,no,medium,no
N22DCQCN061,Wednesday,18.8,sunny,bus,24.0,0.82,9.5,no,9,moderate,33.0,no,high,yes
N22DCQCN062,Thursday,24.9,rainy,bike,20.5,0.85,8.7,no,15,light,28.0,no,medium,yes
N22DCQCN063,Thursday,12.4,sunny,bike,16.8,0.86,6.6,yes,8,light,39.0,no,medium,yes
N22DCQCN064,Tuesday,6.9,sunny,bike,24.1,0.24,7.1,yes,15,moderate,30.0,no,medium,no
N22DCQCN065,Tuesday,13.5,rainy,bus,22.9,0.54,7.2,yes,10,light,10.0,yes,medium,yes
N22DCQCN066,Monday,1.0,sunny,bike,17.2,0.88,4.3,yes,8,heavy,42.0,no,high,yes
N22DCQCN067,Thursday,1.0,sunny,bike,16.6,0.47,5.6,no,15,light,14.0,no,high,no
N22DCQCN068,Monday,25.2,sunny,bus,25.0,0.64,9.1,yes,7,moderate,42.0,no,medium,yes
N22DCQCN069,Thursday,1.0,rainy,bike,23.3,0.88,7.4,yes,8,light,24.0,no,low,no
N22DCQCN070,Thursday,20.7,sunny,bike,19.6,0.6,8.5,yes,8,heavy,30.0,no,high,yes
N22DCQCN071,Wednesday,7.3,sunny,car,40.5,0.64,7.5,no,13,moderate,13.0,no,low,no
N22DCQCN072,Friday,1.0,cloudy,bus,26.8,0.5,6.3,yes,9,heavy,17.0,no,low,no
N22DCQCN073,Thursday,10.4,cloudy,bike,20.3,0.77,4.0,yes,7,moderate,33.0,no,medium,yes
N22DCQCN074,Wednesday,3.3,sunny,bike,17.2,0.7,5.0,yes,15,light,27.0,no,medium,no
N22DCQCN075,Wednesday,2.8,cloudy,train,50.1,1.0,5.7,yes,13,moderate,47.0,no,medium,no
N22DCQCN076,Wednesday,20.6,rainy,train,38.5,0.53,8.6,yes,9,light,25.0,no,medium,no
N22DCQCN077,Friday,14.3,cloudy,car,24.8,0.68,8.3,no,10,light,39.0,yes,medium,yes
N22DCQCN078,Tuesday,1.0,sunny,bus,23.0,0.78,7.5,yes,8,moderate,32.0,no,low,no
N22DCQCN079,Wednesday,1.0,cloudy,bike,17.3,0.41,5.6,yes,7,light,19.0,yes,medium,no
N22DCQCN080,Wednesday,9.1,windy,bus,26.0,0.8,7.4,yes,13,moderate,36.0,no,medium,no
N22DCQCN081,Wednesday,15.3,sunny,bus,26.4,0.31,6.4,yes,15,light,33.0,no,low,yes
N22DCQCN082,Friday,14.5,sunny,bus,24.0,0.67,6.6,yes,7,moderate,27.0,no,medium,no
N22DCQCN083,Monday,15.0,sunny,walk,5.0,0.65,9.8,yes,8,heavy,43.0,no,high,yes
N22DCQCN084,Monday,7.2,cloudy,bike,13.5,0.82,4.5,yes,13,light,19.0,no,medium,no
N22DCQCN085,Wednesday,5.7,sunny,car,39.9,0.15,4.4,yes,7,light,24.0,no,medium,no
N22DCQCN086,Thursday,13.7,sunny,bus,24.1,0.35,4.6,yes,9,light,26.0,no,medium,no
N22DCQCN087,Tuesday,3.3,cloudy,bike,20.6,0.77,6.3,yes,8,moderate,36.0,no,high,no
N22DCQCN088,Friday,12.0,sunny,train,40.0,0.37,8.2,no,7,heavy,14.0,no,low,no
N22DCQCN089,Monday,23.8,cloudy,train,51.4,0.69,6.5,no,13,moderate,52.0,no,high,yes
N22DCQCN090,Friday,18.3,rainy,bike,18.5,0.62,9.6,yes,16,heavy,14.0,no,medium,yes
N22DCQCN091,Friday,17.7,cloudy,bike,20.0,0.73,9.4,yes,7,moderate,47.0,no,medium,yes
N22DCQCN092,Friday,4.7,sunny,bike,17.4,0.93,8.8,yes,10,light,27.0,no,medium,no
N22DCQCN093,Friday,7.8,sunny,bus,21.1,0.53,7.5,yes,10,light,21.0,no,high,no
N22DCQCN094,Friday,16.0,sunny,train,53.4,0.82,8.2,no,15,light,59.0,no,medium,yes
N22DCQCN095,Monday,8.7,sunny,bike,17.2,0.83,5.7,yes,8,heavy,12.0,no,high,yes
N22DCQCN096,Wednesday,10.0,sunny,bus,20.8,0.71,4.0,yes,13,moderate,44.0,no,medium,yes
N22DCQCN097,Monday,18.4,windy,bike,19.2,0.89,7.6,yes,8,heavy,31.0,no,low,yes
N22DCQCN098,Friday,1.0,sunny,car,30.0,0.95,7.4,yes,8,heavy,38.0,no,medium,no
N22DCQCN099,Monday,13.8,sunny,bike,21.1,1.0,7.0,yes,15,light,54.0,yes,high,yes
N22DCQCN100,Friday,23.3,cloudy,car,35.8,0.87,9.5,no,14,moderate,17.0,no,medium,no
N22DCQCN101,Tuesday,5.5,sunny,train,45.1,0.62,7.8,yes,8,moderate,43.0,no,high,no
N22DCQCN102,Tuesday,11.7,rainy,train,57.7,0.57,5.2,no,16,light,30.0,no,medium,no
N22DCQCN103,Tuesday,1.6,cloudy,train,48.3,0.41,4.0,yes,9,moderate,50.0,no,medium,no
N22DCQCN104,Tuesday,10.1,sunny,walk,5.0,0.27,6.6,yes,9,light,57.0,no,high,yes
N22DCQCN105,Monday,1.4,cloudy,bike,19.6,0.81,4.7,yes,8,moderate,15.0,no,low,no
N22DCQCN106,Thursday,17.1,sunny,train,39.8,0.8,5.5,yes,9,moderate,47.0,no,low,yes
N22DCQCN107,Monday,11.8,cloudy,bike,22.6,0.82,5.7,yes,10,light,33.0,no,medium,no
N22DCQCN108,Thursday,22.3,sunny,walk,5.0,0.82,5.9,yes,15,light,41.0,yes,medium,yes
N22DCQCN109,Friday,1.0,sunny,bus,22.8,0.84,7.7,yes,9,moderate,46.0,no,low,no
N22DCQCN110,Monday,13.6,cloudy,bus,23.5,0.41,6.0,no,13,moderate,49.0,no,medium,yes
N22DCQCN111,Friday,13.4,cloudy,bus,27.2,0.63,7.6,yes,14,light,27.0,no,low,no
N22DCQCN112,Monday,7.8,sunny,bike,19.6,0.83,5.7,yes,8,heavy,33.0,no,high,yes
N22DCQCN113,Tuesday,3.7,sunny,bus,26.1,0.27,9.3,yes,16,light,35.0,no,low,no
N22DCQCN114,Tuesday,7.4,cloudy,bus,14.3,0.76,7.5,yes,7,light,32.0,no,high,no
N22DCQCN115,Tuesday,11.0,sunny,bike,18.5,0.63,6.2,yes,7,moderate,16.0,no,medium,no
N22DCQCN116,Wednesday,18.4,sunny,bike,20.2,0.86,6.7,yes,14,light,39.0,no,medium,yes
N22DCQCN117,Friday,20.8,rainy,train,42.6,0.36,6.6,yes,10,moderate,10.0,no,medium,no
N22DCQCN118,Monday,13.1,sunny,car,27.4,0.67,8.2,yes,8,heavy,31.0,no,medium,no
N22DCQCN119,Tuesday,12.4,cloudy,bike,16.3,0.76,9.0,yes,16,light,21.0,no,low,no
N22DCQCN120,Friday,12.7,windy,train,56.6,0.76,5.9,yes,15,moderate,26.0,no,high,no
N22DCQCN121,Tuesday,13.4,cloudy,bus,20.1,0.76,5.4,yes,8,moderate,48.0,no,high,yes
N22DCQCN122,Monday,3.0,rainy,bike,13.7,0.6,6.5,yes,8,moderate,34.0,no,high,no
N22DCQCN123,Thursday,10.3,cloudy,train,60.0,0.72,5.2,no,8,light,43.0,yes,high,no
N22DCQCN124,Tuesday,15.1,sunny,car,35.6,1.0,7.9,yes,10,moderate,39.0,no,high,no
N22DCQCN125,Monday,13.8,sunny,bike,18.8,0.64,8.1,yes,9,heavy,49.0,no,high,yes
N22DCQCN126,Tuesday,6.5,sunny,bus,26.0,0.91,9.3,no,9,light,39.0,no,high,no
N22DCQCN127,Monday,5.3,sunny,bike,14.6,0.78,6.4,yes,8,heavy,10.0,no,medium,no
N22DCQCN128,Tuesday,9.0,cloudy,bus,26.3,0.7,4.1,yes,13,light,30.0,no,medium,no
N22DCQCN129,Wednesday,7.2,cloudy,bike,12.8,0.92,8.2,no,13,light,25.0,yes,medium,yes
N22DCQCN130,Thursday,21.5,sunny,train,35.8,0.6,7.3,yes,9,moderate,28.0,no,high,no
N22DCQCN131,Wednesday,13.9,sunny,car,34.4,0.94,6.5,yes,16,heavy,25.0,no,low,no
N22DCQCN132,Wednesday,15.8,cloudy,train,56.8,0.85,6.3,no,16,moderate,34.0,no,medium,no
N22DCQCN133,Tuesday,5.1,sunny,bike,19.7,0.72,7.2,yes,13,moderate,39.0,no,low,no
N22DCQCN134,Wednesday,12.4,sunny,bike,15.9,0.75,4.5,yes,7,moderate,48.0,no,medium,yes
N22DCQCN135,Monday,7.7,sunny,car,38.2,0.82,6.9,no,8,moderate,18.0,no,medium,no
N22DCQCN136,Tuesday,5.6,sunny,bus,24.7,0.37,6.1,yes,8,moderate,36.0,no,medium,no
N22DCQCN137,Tuesday,8.4,cloudy,walk,5.7,0.6,6.3,yes,8,heavy,45.0,no,high,yes
N22DCQCN138,Tuesday,7.7,cloudy,train,40.1,0.69,5.6,yes,7,light,39.0,yes,high,no
N22DCQCN139,Thursday,8.0,sunny,bus,25.5,1.0,4.4,yes,8,heavy,51.0,no,medium,yes
N22DCQCN140,Tuesday,21.2,cloudy,train,44.4,0.7,6.3,no,15,light,38.0,no,medium,no
N22DCQCN141,Tuesday,1.0,cloudy,bus,20.1,0.62,5.1,no,10,light,25.0,no,medium,no
N22DCQCN142,Tuesday,10.0,sunny,car,38.8,0.9,5.6,yes,13,light,29.0,no,low,no
N22DCQCN143,Wednesday,5.6,sunny,bus,24.1,0.9,4.8,yes,8,light,34.0,no,medium,no
N22DCQCN144,Friday,15.4,sunny,train,53.7,0.88,8.3,yes,8,moderate,30.0,no,medium,no
N22DCQCN145,Thursday,1.8,cloudy,train,50.8,0.72,7.5,yes,13,heavy,33.0,no,high,no
N22DCQCN146,Monday,15.8,sunny,walk,5.5,0.4,5.2,yes,13,moderate,28.0,no,medium,yes
N22DCQCN147,Monday,12.7,sunny,train,47.7,0.65,5.0,no,15,light,30.0,no,medium,no
N22DCQCN148,Tuesday,20.8,sunny,bus,23.3,0.8,8.0,no,13,moderate,10.0,no,low,yes
N22DCQCN149,Tuesday,10.0,sunny,train,46.2,0.49,4.0,yes,8,light,58.0,no,medium,yes
N22DCQCN150,Friday,3.5,sunny,train,49.3,0.62,5.5,yes,8,heavy,10.0,no,medium,no
N22DCQCN151,Thursday,15.4,cloudy,bike,17.6,0.88,6.9,yes,9,light,52.0,no,medium,yes
N22DCQCN152,Monday,18.2,rainy,train,52.0,0.84,7.8,yes,14,light,60.0,no,high,yes
N22DCQCN153,Friday,17.6,sunny,bike,17.5,0.82,6.2,yes,8,heavy,26.0,no,medium,yes
N22DCQCN154,Wednesday,16.2,cloudy,car,31.6,0.1,6.9,yes,7,moderate,27.0,no,high,no
N22DCQCN155,Thursday,15.2,rainy,bus,24.6,0.67,6.6,yes,7,light,14.0,no,high,no
N22DCQCN156,Monday,1.0,sunny,train,55.2,0.53,8.3,yes,9,heavy,37.0,no,high,no
N22DCQCN157,Monday,3.9,sunny,bus,31.3,0.61,6.0,yes,15,light,54.0,no,low,no
N22DCQCN158,Monday,12.2,sunny,bus,26.2,0.96,10.0,yes,16,moderate,32.0,no,medium,no
N22DCQCN159,Monday,8.7,sunny,car,26.9,0.76,7.8,yes,15,light,54.0,no,low,yes
N22DCQCN160,Wednesday,30.0,sunny,bike,19.0,0.84,9.2,yes,8,light,11.0,no,high,yes
N22DCQCN161,Thursday,13.8,rainy,bike,17.8,0.84,7.6,yes,16,moderate,25.0,no,low,yes
N22DCQCN162,Wednesday,28.4,sunny,car,31.6,0.83,5.9,yes,7,moderate,44.0,no,low,yes
N22DCQCN163,Tuesday,1.0,sunny,bike,15.7,0.8,9.3,yes,13,heavy,10.0,no,medium,no
N22DCQCN164,Friday,14.0,windy,walk,5.8,0.54,5.9,yes,10,light,36.0,no,medium,yes
N22DCQCN165,Tuesday,13.7,windy,bike,19.8,0.74,7.9,yes,7,moderate,55.0,no,low,yes
N22DCQCN166,Wednesday,1.0,sunny,car,26.2,0.48,6.4,yes,13,moderate,10.0,no,medium,no
N22DCQCN167,Tuesday,7.4,sunny,bus,23.6,0.85,7.4,yes,13,light,31.0,no,low,no
N22DCQCN168,Tuesday,13.4,rainy,train,58.2,0.8,8.4,yes,13,light,27.0,no,medium,no
N22DCQCN169,Monday,15.9,rainy,bus,24.9,0.69,5.5,yes,13,moderate,48.0,no,high,yes
N22DCQCN170,Friday,15.6,cloudy,bike,19.9,0.77,6.4,no,7,heavy,38.0,no,high,yes
N22DCQCN171,Thursday,3.0,cloudy,train,52.3,1.0,10.0,yes,7,light,29.0,no,high,no
N22DCQCN172,Tuesday,1.0,sunny,bus,23.6,0.8,7.5,yes,8,light,38.0,no,high,no
N22DCQCN173,Thursday,1.0,cloudy,walk,5.0,0.91,7.7,no,10,light,14.0,no,medium,no
N22DCQCN174,Monday,7.4,cloudy,bus,19.8,0.52,8.6,yes,7,heavy,33.0,no,high,no
N22DCQCN175,Tuesday,1.0,sunny,bike,17.4,1.0,6.1,yes,15,light,36.0,yes,medium,no
N22DCQCN176,Thursday,6.3,sunny,bus,25.6,0.66,9.6,no,13,light,25.0,no,medium,no
N22DCQCN177,Thursday,10.8,rainy,train,45.2,0.75,7.2,yes,14,moderate,39.0,no,high,no
N22DCQCN178,Monday,11.8,cloudy,bike,22.0,0.57,7.7,yes,15,light,29.0,no,high,no
N22DCQCN179,Friday,1.0,rainy,car,35.6,0.68,5.0,yes,9,heavy,35.0,no,medium,yes
N22DCQCN180,Friday,4.3,rainy,train,58.0,0.76,6.8,yes,13,moderate,14.0,no,medium,no
N22DCQCN181,Friday,6.8,rainy,car,33.1,0.36,6.5,yes,7,moderate,22.0,no,high,no
N22DCQCN182,Tuesday,23.6,sunny,bus,29.1,0.6,6.9,yes,9,moderate,15.0,no,medium,yes
N22DCQCN183,Thursday,2.0,sunny,bus,30.3,0.7,8.1,yes,10,light,19.0,yes,medium,no
N22DCQCN184,Thursday,1.0,cloudy,bike,19.2,0.71,7.2,no,10,light,10.0,no,low,no
N22DCQCN185,Monday,7.2,sunny,car,40.6,0.79,7.2,no,16,moderate,51.0,no,high,no
N22DCQCN186,Tuesday,5.0,sunny,car,35.0,0.82,7.1,yes,10,moderate,16.0,no,medium,no
N22DCQCN187,Tuesday,7.2,sunny,bike,16.0,0.96,5.9,yes,13,moderate,49.0,no,high,yes
N22DCQCN188,Wednesday,1.0,sunny,bus,26.5,0.68,8.8,yes,9,moderate,40.0,no,high,no
N22DCQCN189,Thursday,7.2,sunny,car,30.7,0.42,7.3,yes,7,moderate,35.0,no,low,no
N22DCQCN190,Tuesday,10.4,sunny,train,39.5,0.74,7.0,yes,9,light,10.0,no,low,no
N22DCQCN191,Thursday,11.3,cloudy,bike,17.6,0.58,8.4,yes,8,moderate,54.0,no,low,yes
N22DCQCN192,Friday,16.7,sunny,bike,16.3,0.74,6.7,no,9,moderate,38.0,no,low,yes
N22DCQCN193,Tuesday,3.6,cloudy,bike,18.5,0.69,7.0,yes,15,light,46.0,no,low,no
N22DCQCN194,Wednesday,12.4,cloudy,bus,19.8,0.52,5.9,no,9,heavy,28.0,no,medium,no
N22DCQCN195,Monday,1.2,cloudy,bus,27.0,0.73,7.2,yes,16,moderate,51.0,no,low,no
N22DCQCN196,Wednesday,8.8,sunny,car,26.3,0.63,4.7,yes,15,light,47.0,no,medium,no
N22DCQCN197,Friday,4.9,cloudy,car,30.9,0.48,7.0,no,14,heavy,20.0,no,medium,no
N22DCQCN198,Tuesday,3.3,rainy,bike,21.4,0.58,7.5,yes,13,heavy,43.0,no,medium,no
N22DCQCN199,Wednesday,7.0,sunny,car,38.8,1.0,8.3,yes,13,moderate,22.0,no,medium,no
N22DCQCN200,Thursday,16.0,cloudy,train,48.3,0.76,7.5,yes,7,light,22.0,no,medium,no
N22DCQCN201,Monday,16.0,sunny,bus,22.5,0.94,7.7,yes,7,moderate,25.0,no,medium,no
N22DCQCN202,Wednesday,1.7,sunny,train,57.5,0.78,6.9,yes,8,heavy,46.0,no,medium,no
N22DCQCN203,Wednesday,1.0,sunny,train,60.0,0.7,5.5,no,9,light,60.0,no,low,no
N22DCQCN204,Tuesday,1.0,windy,bike,21.2,0.78,7.1,no,14,light,56.0,no,medium,no
N22DCQCN205,Thursday,12.5,cloudy,train,47.9,0.65,6.9,no,8,moderate,32.0,no,high,no
N22DCQCN206,Wednesday,25.6,cloudy,bike,19.7,0.38,10.0,yes,8,moderate,10.0,no,low,yes
N22DCQCN207,Tuesday,10.6,sunny,train,53.9,0.51,6.9,yes,8,moderate,19.0,yes,low,no
N22DCQCN208,Thursday,15.7,sunny,bike,17.6,0.79,7.0,no,8,moderate,60.0,yes,medium,yes
N22DCQCN209,Monday,13.1,sunny,bike,20.2,0.52,7.6,yes,9,moderate,40.0,no,high,yes
N22DCQCN210,Monday,14.3,sunny,bike,13.9,0.92,8.4,yes,9,moderate,25.0,no,medium,yes
N22DCQCN211,Wednesday,19.8,sunny,bus,22.1,0.52,9.1,yes,13,light,43.0,no,medium,yes
N22DCQCN212,Thursday,24.2,sunny,train,43.4,1.0,8.4,yes,8,heavy,41.0,no,medium,yes
N22DCQCN213,Thursday,26.3,cloudy,walk,5.0,0.47,4.4,no,13,moderate,44.0,no,high,yes
N22DCQCN214,Friday,29.7,cloudy,car,38.8,1.0,9.3,no,7,heavy,33.0,no,medium,yes
N22DCQCN215,Monday,17.7,sunny,bus,20.1,0.94,7.8,no,9,heavy,24.0,no,medium,yes
N22DCQCN216,Friday,5.7,sunny,bike,24.1,0.49,7.7,yes,13,light,53.0,no,low,no
N22DCQCN217,Tuesday,22.1,sunny,train,52.7,0.85,9.8,yes,10,moderate,31.0,no,low,no
N22DCQCN218,Tuesday,15.4,cloudy,train,60.0,0.64,7.2,no,15,moderate,42.0,no,medium,no
N22DCQCN219,Thursday,9.7,sunny,train,37.1,1.0,7.3,no,10,light,15.0,no,medium,no
N22DCQCN220,Tuesday,8.7,sunny,bike,12.8,0.55,6.4,yes,13,moderate,10.0,no,high,no
N22DCQCN221,Monday,19.4,windy,walk,6.7,0.9,9.6,yes,8,moderate,47.0,no,high,yes
N22DCQCN222,Friday,1.0,sunny,train,52.3,0.96,9.4,yes,7,heavy,24.0,no,high,no
N22DCQCN223,Monday,10.9,cloudy,walk,6.1,0.62,6.2,yes,7,heavy,14.0,no,medium,yes
N22DCQCN224,Monday,11.0,cloudy,bike,11.7,0.64,8.1,yes,14,heavy,10.0,no,high,yes
N22DCQCN225,Wednesday,4.5,cloudy,car,31.7,0.43,7.8,no,14,light,25.0,no,medium,no
N22DCQCN226,Monday,12.7,cloudy,bus,30.1,0.65,8.0,yes,16,heavy,21.0,no,high,no
N22DCQCN227,Wednesday,17.9,sunny,walk,5.2,0.61,6.6,yes,13,light,33.0,no,high,yes
N22DCQCN228,Wednesday,11.7,rainy,car,34.3,0.85,6.4,yes,10,light,58.0,no,low,yes
N22DCQCN229,Wednesday,20.6,windy,bike,14.5,0.47,8.4,yes,8,heavy,16.0,no,high,yes
N22DCQCN230,Friday,10.4,windy,walk,5.0,0.65,5.8,yes,10,light,15.0,no,medium,yes
N22DCQCN231,Friday,1.0,windy,car,31.8,0.31,6.2,yes,10,moderate,38.0,no,medium,no
N22DCQCN232,Wednesday,6.9,sunny,bus,16.9,0.48,6.2,yes,7,moderate,50.0,no,medium,yes
N22DCQCN233,Monday,9.1,sunny,bus,19.9,0.48,6.7,no,8,heavy,48.0,yes,high,yes
N22DCQCN234,Monday,21.0,cloudy,bus,24.1,0.39,9.2,no,10,light,38.0,no,high,yes
N22DCQCN235,Monday,21.8,windy,bike,19.5,1.0,7.3,yes,7,heavy,10.0,no,medium,yes
N22DCQCN236,Friday,8.5,rainy,bus,22.3,0.51,7.7,yes,15,light,52.0,no,medium,yes
N22DCQCN237,Wednesday,12.5,sunny,bus,21.8,0.99,5.1,yes,8,moderate,24.0,no,medium,no
N22DCQCN238,Friday,4.3,cloudy,car,40.6,0.8,6.6,no,14,moderate,27.0,no,medium,no
N22DCQCN239,Wednesday,17.2,sunny,walk,5.0,0.6,7.3,yes,9,light,36.0,no,medium,yes
N22DCQCN240,Friday,1.0,sunny,bike,14.8,0.61,8.4,yes,7,moderate,41.0,no,medium,no
N22DCQCN241,Tuesday,15.2,cloudy,bus,30.3,0.34,5.2,yes,16,heavy,57.0,no,high,yes
N22DCQCN242,Monday,13.2,cloudy,bike,15.5,0.94,6.1,yes,13,moderate,47.0,no,medium,yes
N22DCQCN243,Wednesday,1.0,sunny,walk,5.0,0.72,4.0,no,7,heavy,15.0,no,high,yes
N22DCQCN244,Tuesday,4.7,sunny,walk,6.4,0.97,7.3,yes,9,heavy,39.0,no,high,yes
N22DCQCN245,Wednesday,6.5,sunny,bus,32.6,0.64,5.1,yes,9,moderate,10.0,no,high,no
N22DCQCN246,Wednesday,1.7,cloudy,bike,16.1,0.89,8.0,yes,8,moderate,22.0,no,medium,no
N22DCQCN247,Thursday,6.3,cloudy,train,45.0,0.82,6.6,yes,7,light,46.0,no,low,no
N22DCQCN248,Tuesday,4.2,cloudy,bike,23.2,0.41,9.1,yes,15,light,43.0,no,medium,no
N22DCQCN249,Monday,14.5,sunny,bus,25.0,0.82,6.1,yes,8,moderate,10.0,no,medium,no
N22DCQCN250,Monday,12.0,sunny,train,56.6,0.89,6.9,yes,13,moderate,38.0,no,medium,no
N22DCQCN251,Friday,1.0,rainy,train,59.3,0.85,5.8,no,7,heavy,35.0,no,medium,yes
N22DCQCN252,Thursday,2.2,sunny,bike,17.9,0.79,6.2,yes,8,moderate,41.0,no,medium,no
N22DCQCN253,Friday,18.2,rainy,train,59.6,0.9,4.6,yes,10,light,16.0,no,medium,no
N22DCQCN254,Thursday,3.3,sunny,bus,20.7,0.74,6.3,yes,14,moderate,35.0,no,high,no
N22DCQCN255,Monday,5.9,cloudy,car,33.2,1.0,5.4,no,7,heavy,37.0,no,low,yes
N22DCQCN256,Tuesday,11.5,sunny,bike,16.5,0.73,8.8,yes,9,moderate,34.0,no,high,yes
N22DCQCN257,Tuesday,9.3,cloudy,car,26.8,0.48,8.5,no,8,moderate,14.0,no,medium,no
N22DCQCN258,Thursday,1.0,sunny,bus,22.7,0.73,5.9,yes,7,light,29.0,no,medium,no
N22DCQCN259,Tuesday,11.7,rainy,walk,5.8,0.61,7.6,yes,10,light,30.0,no,medium,yes
N22DCQCN260,Tuesday,1.1,sunny,car,37.8,0.79,10.0,yes,9,light,24.0,no,high,no
N22DCQCN261,Tuesday,12.1,cloudy,walk,5.6,0.67,5.9,yes,14,light,20.0,no,high,yes
N22DCQCN262,Wednesday,6.8,sunny,bike,19.8,0.99,8.0,yes,8,moderate,18.0,no,high,no
N22DCQCN263,Monday,11.6,sunny,bus,28.6,0.89,8.5,yes,7,moderate,36.0,no,medium,no
N22DCQCN264,Thursday,6.6,sunny,train,56.6,0.98,6.0,no,10,light,34.0,no,high,no
N22DCQCN265,Friday,1.8,cloudy,bus,21.6,0.82,6.0,yes,9,heavy,27.0,no,high,no
N22DCQCN266,Thursday,5.5,cloudy,bus,24.7,0.89,4.2,no,15,light,19.0,no,low,no
